,A-low-1-1,A-low-1-2,A-low-1-3,A-low-2-1,A-low-2-2,A-low-2-3,A-low-3-1,A-low-3-2,A-low-3-3,A-low-4-1,A-low-4-2,A-low-4-3,A-high-1-1,A-high-1-2,A-high-1-3,A-high-2-1,A-high-2-2,A-high-2-3,A-high-3-1,A-high-3-2,A-high-3-3,A-high-4-1,A-high-4-2,A-high-4-3,B-low-1-1,B-low-1-2,B-low-1-3,B-low-2-1,B-low-2-2,B-low-2-3,B-low-3-1,B-low-3-2,B-low-3-3,B-low-4-1,B-low-4-2,B-low-4-3,B-high-1-1,B-high-1-2,B-high-1-3,B-high-2-1,B-high-2-2,B-high-2-3,B-high-3-1,B-high-3-2,B-high-3-3,B-high-4-1,B-high-4-2,B-high-4-3,C-low-1-1,C-low-1-2,C-low-1-3,C-low-2-1,C-low-2-2,C-low-2-3,C-low-3-1,C-low-3-2,C-low-3-3,C-low-4-1,C-low-4-2,C-low-4-3,C-high-1-1,C-high-1-2,C-high-1-3,C-high-2-1,C-high-2-2,C-high-2-3,C-high-3-1,C-high-3-2,C-high-3-3,C-high-4-1,C-high-4-2,C-high-4-3,D-low-1-1,D-low-1-2,D-low-1-3,D-low-2-1,D-low-2-2,D-low-2-3,D-low-3-1,D-low-3-2,D-low-3-3,D-low-4-1,D-low-4-2,D-low-4-3,D-high-1-1,D-high-1-2,D-high-1-3,D-high-2-1,D-high-2-2,D-high-2-3,D-high-3-1,D-high-3-2,D-high-3-3,D-high-4-1,D-high-4-2,D-high-4-3
B-low-2-1,0.507684110998652,0.516866774318634,0.516240004343007,0.518811858673819,0.52164235480702,0.532704482222204,0.525293570595706,0.535664627735521,0.530889605585598,0.547008183352048,0.534908603106175,0.533871175962767,0.549211966815082,0.50558853571398,0.497745117609635,0.492623846272985,0.49065853297153,0.504658921083985,0.524148286208485,0.521058450783553,0.601413520260339,0.519459676433401,0.53289869031455,0.519222012387207,0.335890024811117,0.307218803651399,0.332843700401667,0,0.195836916462771,0.315774796958621,0.358210013121878,0.370914938295007,0.321781455774506,0.429015585081553,0.450708017916886,0.389150802242937,0.574103229778014,0.41991880728909,0.530652783622634,0.467604249743353,0.47950983171605,0.397706828975175,0.435929155336439,0.413695904399603,0.394552536194681,0.780767751320699,0.715602664833705,0.710914736133889,0.684145078923951,0.487373922325505,0.477823307405625,0.48517028354955,0.437181215870616,0.498284749824054,0.507965288416314,0.513236301940754,0.497853005456414,0.519589246583455,0.501763258596338,0.516111137836904,0.541973069211744,0.542837810003367,0.529787055119151,0.48268407522786,0.522159760204358,0.538321690952535,0.512739622501031,0.489166559447698,0.462266927286497,0.490484817487371,0.476224398719146,0.460106144694992,0.844809200369508,0.776728165790617,0.668068878983544,0.67627934520009,0.772514647138128,0.715733140282424,0.740861328865899,0.655904953672671,0.713074935211151,0.63613442262635,0.734076308049027,0.721437549646975,0.782627320612655,0.667442036873815,0.623170301095045,0.676431214899114,0.685743126401193,0.599467906225308,0.793839739942263,0.665540911426992,0.727076574850852,0.821474673349076,0.74969807049837,0.832882721333753
B-low-2-2,0.518402238102602,0.526050896729856,0.532511542366745,0.525446109232105,0.531193155442679,0.536875767466472,0.531798541977732,0.546793919187133,0.537113634267801,0.557358653045658,0.546144944757063,0.540937469951223,0.559108943493914,0.519569376527844,0.516652056933773,0.505481318944545,0.508053030066855,0.516997606355285,0.537502106445134,0.53566547413484,0.602365253930502,0.536702725647731,0.549082834314512,0.537350770617238,0.265430826374522,0.302421944906575,0.329927200100909,0.195836916462771,0,0.303934486813848,0.350215459555453,0.368300571385649,0.279821247227468,0.405550648735479,0.428107539134547,0.374933563886647,0.5679888343976,0.412788484414027,0.516132981786987,0.467345120671757,0.46963604114231,0.399197960380281,0.438932783823665,0.41181644915555,0.392283500950207,0.778110037956762,0.709229225023347,0.706485502963871,0.682849347922514,0.489967631906677,0.486164618970136,0.483096520120505,0.439774549868049,0.50282335807542,0.507706698140999,0.511703402867317,0.494937004851338,0.518445030760554,0.501094719697926,0.509543515823741,0.54534448476401,0.543832350808345,0.530349514650049,0.481410156098542,0.522117654606628,0.527821616350345,0.506387694455793,0.491241207937512,0.46021503498778,0.486315339485503,0.476657578424317,0.457427774240232,0.841158588459586,0.772536965352203,0.671223992797543,0.673860522231931,0.770527621923025,0.716598463581068,0.741337856090227,0.658282593293632,0.714890129023604,0.633888327813457,0.73390429270179,0.722648553965357,0.781720476257338,0.66999265200784,0.628226853738404,0.678527988164832,0.691080937200239,0.600052577081772,0.793343419400142,0.667097317030302,0.726083561614303,0.820675501243352,0.748834378692426,0.830830122335781
B-low-2-3,0.503796013060644,0.513043672604114,0.515722997978891,0.511682664075666,0.521643067625694,0.520066181171371,0.509392028081427,0.518186283896793,0.509586299513085,0.519439575019522,0.510645277960921,0.513972616951253,0.540159991564945,0.507339273276274,0.503126020497701,0.497313723815483,0.488628275892814,0.500749292053696,0.516911514792309,0.516370665538303,0.582011432035666,0.510083266664783,0.524321958255358,0.512373595615672,0.305446826581434,0.292007890012375,0.306332664912704,0.315774796958621,0.303934486813848,0,0.236932087135665,0.213705166676274,0.235008964909839,0.264589419602492,0.297819624599383,0.244537686138786,0.580584868855583,0.449368187189171,0.515679062531243,0.480762670013038,0.486575142309677,0.424563750762536,0.38724912099009,0.362423357784499,0.34293406925837,0.713485141589554,0.645597289375743,0.633887481261401,0.676777743668724,0.514425481707009,0.506452656497283,0.499560351760729,0.442670000836952,0.514123379597223,0.494656087029125,0.519870219170804,0.510363674768979,0.49755105712137,0.46578917382433,0.502218626959866,0.55351115928334,0.564530751552506,0.549514157908449,0.526438165896672,0.54709443290258,0.55301442777512,0.511962189798789,0.501742064038183,0.502023636504955,0.479725262314459,0.477391713429225,0.455072561155652,0.849173995819323,0.782842974933585,0.692678944122789,0.690021496924425,0.786688938963409,0.731852024602421,0.756396905288432,0.66564972061129,0.733341891214758,0.63073309587825,0.744491179455001,0.722475008334052,0.794338259216161,0.68092505803262,0.658540443074019,0.690648536603313,0.707177314601474,0.611805608891669,0.80807862443704,0.684771478910595,0.742741412911264,0.825450550426794,0.755921098841245,0.833919789762366
B-low-3-1,0.529572701081046,0.537696855915619,0.5431633631559,0.53264111240918,0.538107424409105,0.536746082337255,0.535276843179803,0.548608267377333,0.537458991994323,0.549580476152624,0.538906876032969,0.539835768582824,0.57818718320084,0.531646713984248,0.538258233704253,0.538625347063193,0.518251078509352,0.533116097940821,0.53871234972865,0.537977337137808,0.593484803417527,0.53748005244316,0.556515599968506,0.542126076185866,0.374544239616485,0.355833296415961,0.36974792423575,0.358210013121878,0.350215459555453,0.236932087135665,0,0.160099258593214,0.242636114434152,0.275176718282565,0.313484428754484,0.263227494668994,0.579806816618594,0.465572987298389,0.536637321919039,0.499171462741269,0.510147847011684,0.456152514303668,0.413371527061983,0.399068398791854,0.375538481009372,0.737014828970069,0.656789967521017,0.641666019377238,0.699636915814227,0.560900515859269,0.528253481708755,0.553662646433515,0.501158823704229,0.55167511850339,0.516283943422605,0.541065713613352,0.540958067900164,0.526157722904267,0.497291030553386,0.532251794106357,0.582291058281334,0.590480078792404,0.574145434748223,0.552149556053908,0.58213983558948,0.59175460303581,0.553338467758599,0.536917216866566,0.53549160518343,0.528836824319011,0.510168942307829,0.503470936269293,0.857664813158842,0.790534373748162,0.707500727364368,0.710503746660025,0.797880639102137,0.746306289792485,0.774329863132157,0.682481065248223,0.749719458346359,0.656098929844688,0.760781996761461,0.742828043488282,0.802072803020246,0.698188078588944,0.671957776060114,0.704433177979196,0.71983829713877,0.636847233515466,0.814603856176972,0.697799515843105,0.751794409983548,0.829555617409322,0.772060513480291,0.853149517376575
B-low-3-2,0.538604162979832,0.543444322976732,0.55323179096484,0.541802390760086,0.549860992296118,0.549061602515462,0.538496294677751,0.550012676754171,0.541218432669812,0.547419977219366,0.533094505627236,0.539079282587799,0.576329318726164,0.54666321655929,0.551006190081462,0.550055600923206,0.528254858121952,0.542017653773656,0.54955880452639,0.545345442380308,0.611418031673705,0.54493484928513,0.553252963756898,0.548651199807247,0.371109023379356,0.340255308655117,0.357389225186737,0.370914938295007,0.368300571385649,0.213705166676274,0.160099258593214,0,0.236305645613341,0.251625783966949,0.273491234767381,0.24790855839018,0.581816535126043,0.465637995405238,0.537458792606784,0.495693218048779,0.504400433817263,0.449670915970884,0.395503083643023,0.386061086495809,0.354645221914522,0.723208277179409,0.644538891329097,0.628356395682999,0.685981869165593,0.547310788871175,0.531602449506116,0.546727683623968,0.488908110470473,0.543054460895062,0.513237683018413,0.534281743565027,0.536485652498806,0.514900899991481,0.487762777094274,0.51708382433004,0.564077017310619,0.573497614411222,0.560057973078362,0.543615170026835,0.566756448918895,0.577905081605628,0.533655103315152,0.527648444949387,0.524969470087365,0.519394758942236,0.496275835972453,0.484954532128435,0.849605971063629,0.785608635519765,0.706917666866321,0.70034915646996,0.787401653174539,0.735157924811044,0.762468313807064,0.67643156486145,0.739802154565868,0.641622920110787,0.748877115579583,0.731614601606356,0.794381102514347,0.684641033402869,0.665346626303676,0.695466709077855,0.712125087457272,0.624250991866129,0.807257577971316,0.687623244986865,0.747235757294144,0.824521228922078,0.756287915772268,0.843124208739306
B-low-3-3,0.521751146690396,0.529486453073516,0.533872466340621,0.52112494372083,0.530372092848301,0.531798028633728,0.520778917024323,0.536379273568801,0.524754375345934,0.535060790976234,0.524624646096389,0.530782367611098,0.55696969703333,0.525790916372659,0.524279088729978,0.518984876417401,0.509499957623134,0.521383054443591,0.530933796312166,0.529766702310928,0.602581275691621,0.527087306674109,0.53639986986376,0.532402735762054,0.280340027371641,0.291467352529282,0.313333149323136,0.321781455774506,0.279821247227468,0.235008964909839,0.242636114434152,0.236305645613341,0,0.286022781707115,0.303891053696755,0.267030414163696,0.597675602040164,0.455655498565956,0.530026030878404,0.497313455374753,0.498005207015333,0.441935590031181,0.409201499305702,0.387443882045318,0.350496120346383,0.752765537118307,0.683862431103124,0.662602467247932,0.686435595625036,0.52436444559988,0.516305300794365,0.530501090437383,0.466868979018433,0.530543864740434,0.509996359058763,0.528383008637225,0.517493758159,0.5117890867567,0.477758734378066,0.501635181688113,0.564919557814518,0.55565037855341,0.545236165450292,0.520171932294954,0.54381021685949,0.562802134960518,0.514900471496143,0.509066679542796,0.493812758691331,0.502433749719345,0.482080465045964,0.47510170684927,0.84992999841444,0.784895588545762,0.6903667538043,0.687687693177267,0.782064933762591,0.728870232857437,0.753307209215938,0.66660023553509,0.744944647179724,0.639786387248423,0.743972388320443,0.720012024409725,0.791356230510533,0.675955234099722,0.652620104744656,0.687731720909596,0.70397958248756,0.620966816203294,0.800602741991969,0.679736606683927,0.738830717653164,0.822533437418648,0.751080744961479,0.843426601605412
B-low-4-1,0.582747017900586,0.589898660852505,0.596121613724465,0.590417769332314,0.599837687823171,0.596898871411354,0.580219040218896,0.594047651341746,0.585210025119118,0.588018996648042,0.574450082755034,0.580154442232045,0.617706478419518,0.588083743242658,0.590763176898403,0.589596275174721,0.572419208187775,0.586204019869238,0.590504166931747,0.590136526059992,0.633911040197485,0.583416801424558,0.594241356117905,0.587219862984018,0.399176742855746,0.396994611673122,0.414193449620029,0.429015585081553,0.405550648735479,0.264589419602492,0.275176718282565,0.251625783966949,0.286022781707115,0,0.163729369667289,0.197867842612265,0.618201801474757,0.517515448526372,0.553296278451533,0.529593637382024,0.533569567275067,0.490442969973178,0.444290877729901,0.413588283011634,0.398355324955035,0.644797887241997,0.569196661983806,0.553856428643392,0.708323036360072,0.5786837324388,0.581557647239057,0.578359657334272,0.538841008690726,0.591496673296267,0.552864377115584,0.577711360941561,0.586094695912574,0.555435296491696,0.53782570393205,0.551611466877263,0.602752932955686,0.612065392976055,0.600073824697493,0.58697985235643,0.596011700221446,0.60636131377309,0.573195548028383,0.564725437821901,0.569716893223563,0.540159328555059,0.528276132256657,0.523004288351941,0.845868070061729,0.789065913082266,0.720227627701219,0.722668897729194,0.794985442726872,0.745226312910698,0.775043417179859,0.689265714170134,0.73023041269691,0.663920793094654,0.7600261737841,0.746782358905799,0.804255247505007,0.695574127641375,0.679563764140236,0.718326160747149,0.731981457582209,0.655040345285625,0.811362851931594,0.701386711099554,0.75324246887992,0.828561564657484,0.765903127174895,0.844355816162855
B-low-4-2,0.588105408318234,0.592923564749039,0.600032057031807,0.591432894064227,0.598173972475029,0.600528620989067,0.581234551315715,0.593161220326299,0.586916807874588,0.585836819881152,0.57397453563498,0.583546073059309,0.612606895166872,0.59650995422632,0.597396018487666,0.593852194774759,0.579938029478597,0.591216169086839,0.593960426356454,0.591907661199516,0.647133819212684,0.586743802509499,0.577453087696406,0.589401760749754,0.406846671644426,0.411190111308869,0.426724897822489,0.450708017916886,0.428107539134547,0.297819624599383,0.313484428754484,0.273491234767381,0.303891053696755,0.163729369667289,0,0.254260850217046,0.641796006834709,0.527605755128276,0.559799488639315,0.555024309200895,0.545107294138243,0.504616477287824,0.451658399929502,0.41497069457119,0.408704525758314,0.650220907066173,0.571961938875902,0.552495128462231,0.708300977045928,0.578726584832806,0.582183713197728,0.585013914468303,0.536507206855404,0.585036265834742,0.56427237815464,0.590113227904072,0.581730003029892,0.566519066924658,0.539813038953877,0.560837013630498,0.607570809047981,0.618028323934283,0.59130123326873,0.590933607715863,0.599490006265568,0.606728192252587,0.56375275881785,0.574037565414169,0.558243482457872,0.550962005125455,0.533395918705728,0.527454458477013,0.846861401470414,0.793624266604225,0.727746125664092,0.721976919763993,0.79172268193461,0.74440475249505,0.770678327329344,0.695034480740084,0.731915498450827,0.670359257793994,0.761667837744364,0.747495183139869,0.802094286228572,0.701126594547086,0.684446656142238,0.724202914366746,0.739392210970483,0.664049973825329,0.81406329763009,0.705556088449094,0.759572705553626,0.83327138028817,0.764519935143104,0.849216902601299
B-low-4-3,0.5674272442969,0.574103821918612,0.579894239073625,0.574212294858478,0.58149302354608,0.582767683842945,0.566282112092665,0.580262014760557,0.572439822822416,0.576912682709454,0.563732561774611,0.56909103343978,0.606059753346577,0.571532554180398,0.574859934862031,0.571985930045175,0.556883580324992,0.568420905402234,0.571186574528942,0.570991986235942,0.623344895435376,0.567038255445586,0.580369221529851,0.570279230679262,0.388696849721216,0.373507719481814,0.38714120346106,0.389150802242937,0.374933563886647,0.244537686138786,0.263227494668994,0.24790855839018,0.267030414163696,0.197867842612265,0.254260850217046,0,0.605129702708057,0.501720806418652,0.546857146434637,0.513561665487922,0.529550826485799,0.473416397969298,0.416547923588094,0.395071253990342,0.377526333313204,0.687406253770339,0.620123504649514,0.609990549073566,0.70343991557788,0.561224911370914,0.558783557331611,0.564962909934159,0.518767898452392,0.575053292717989,0.545323295591051,0.56416330249846,0.570213466248142,0.544955396188571,0.531969750035341,0.54400533595346,0.590155681629988,0.601261612226769,0.593677702022434,0.564465566184668,0.581254143360077,0.599316933107108,0.570256484140921,0.551782827002768,0.546078632308868,0.530933013410568,0.524667219285652,0.514058414590589,0.841027974252897,0.783404398998877,0.708732226751577,0.712448333569306,0.789929262154246,0.739067899317538,0.767372652439039,0.679974499883401,0.726621777540708,0.653549309253248,0.75123170869762,0.738506588830003,0.800192732876498,0.687060972997228,0.669602788752795,0.709315745068722,0.72310061118891,0.649768132695748,0.807451844594827,0.693521491956116,0.746673489616142,0.822511556438441,0.760327985712604,0.83973154674876
B-high-1-1,0.743456257706048,0.746934919217233,0.750197341279252,0.745141690855765,0.749203650883259,0.745659735229396,0.747237142854528,0.749613867892321,0.753222099137042,0.756074246611182,0.74723688003314,0.752184719381978,0.752163588909888,0.737190229933338,0.742635064983791,0.742375656527512,0.735202355315137,0.737838146393936,0.742440695126719,0.739847802971833,0.7598333967311,0.745983675980519,0.747884887371232,0.750175364727695,0.636935244016367,0.61422661937574,0.624662512926106,0.574103229778014,0.5679888343976,0.580584868855583,0.579806816618594,0.581816535126043,0.597675602040164,0.618201801474757,0.641796006834709,0.605129702708057,0,0.317157655834329,0.402914339906051,0.293433250897323,0.252316149739275,0.409352580104037,0.452328371217741,0.4529334403943,0.46764728818221,0.748249209782511,0.663552482137746,0.680146482879059,0.751622351065132,0.657007525973712,0.670922074276865,0.627968128335026,0.640024989744852,0.677425952996767,0.653097132949861,0.665844322136955,0.675956436202932,0.658152758096796,0.652988792790882,0.657375012076908,0.661177731981781,0.684166809883855,0.653960367915057,0.612821428241506,0.656574867441162,0.658756765530198,0.656402265963835,0.623128033483013,0.655689673924138,0.562650922359473,0.634947426258783,0.613491946859616,0.856346686496243,0.799890149263337,0.753176574947576,0.754927451203957,0.803692503457008,0.767977233798032,0.787034591966579,0.71666261238553,0.745116981480079,0.711498301687176,0.769186436518458,0.777678925712886,0.810931118919272,0.72521745646371,0.720896974985703,0.751643656745078,0.757628136984039,0.706140176117388,0.813760641336318,0.729431495690148,0.76782612951811,0.821711836709017,0.786212394326267,0.837743497441492
B-high-1-2,0.595732476920957,0.600140176011677,0.604353624242808,0.59303178465182,0.597482298550139,0.60223560832601,0.602927142036637,0.608329067043768,0.60664336291446,0.619499641448057,0.608717822196865,0.613968062307064,0.60305724240005,0.580694259182524,0.57983007584326,0.583394908982549,0.578296004361277,0.577906724385288,0.58961771855784,0.584259003991912,0.645232770305036,0.597806140003927,0.59609901581692,0.601349801184071,0.482253629314324,0.472574009992885,0.489275711409329,0.41991880728909,0.412788484414027,0.449368187189171,0.465572987298389,0.465637995405238,0.455655498565956,0.517515448526372,0.527605755128276,0.501720806418652,0.317157655834329,0,0.369834574720556,0.274894978081012,0.262622222048722,0.331914906942827,0.391657493471727,0.364865662550212,0.379600463660174,0.762639803939315,0.688184128679853,0.683431599310592,0.694019615948573,0.530673618703737,0.537155893392578,0.514274664170344,0.502045121593163,0.52108078699284,0.521362160793611,0.539618962424984,0.533418226417067,0.529031818036011,0.509499119293268,0.531884376006802,0.560771870223715,0.5769336530953,0.534065759752521,0.504118831322336,0.550789414035524,0.552344761137552,0.529593530740951,0.500099903499973,0.500748976678553,0.488993971050794,0.507295528150451,0.48635848265688,0.847034824787099,0.78342627855395,0.689891445445726,0.689438284176646,0.772450163007844,0.727919320663888,0.742720247604703,0.662732971033295,0.71655356929633,0.645641555716193,0.728933953416743,0.732241111772445,0.778154633905806,0.671180065955041,0.6488611031886,0.684815108640077,0.693694862617072,0.616170581472041,0.789021789521905,0.673579026475322,0.734250208042535,0.8133720458294,0.750000323005696,0.821236572687707
B-high-1-3,0.703009230675906,0.705645148701339,0.708734963730568,0.701345682571431,0.70545038729918,0.705666297742269,0.706595868308573,0.710787108217946,0.710031030470229,0.715173482096758,0.709555564656163,0.712256128314447,0.707179103827961,0.696635030535282,0.69879570591419,0.698449924142212,0.692702795257895,0.695533121727974,0.699379150117136,0.699508644020038,0.72608441976323,0.706552164499315,0.70821549297688,0.70730836136365,0.5922316809158,0.590092481467256,0.606059564238451,0.530652783622634,0.516132981786987,0.515679062531243,0.536637321919039,0.537458792606784,0.530026030878404,0.553296278451533,0.559799488639315,0.546857146434637,0.402914339906051,0.369834574720556,0,0.278546990028354,0.361948660077738,0.335415358656964,0.436836900761346,0.370958204497437,0.400904794498722,0.712447755840474,0.60683553745452,0.633541548801439,0.745486171737576,0.621011251370311,0.642834082395326,0.608565858460577,0.607118347615459,0.644087398286391,0.626672697961091,0.649726363346645,0.641580778558694,0.636481694624794,0.617554077003749,0.636870895311438,0.659362893785071,0.669604204924844,0.639462783604856,0.597632583711138,0.644627031339185,0.62978316156358,0.633456313399338,0.608003574756408,0.615674428444871,0.514749636069066,0.617014053260727,0.593138960909582,0.864838285072677,0.804989484066484,0.738765474000748,0.746911873026645,0.807776810356903,0.764066817469277,0.785479270120371,0.700868304322512,0.741573843906824,0.707760874512106,0.771477240388929,0.776534340422091,0.80689116195797,0.734573811895708,0.701278804388819,0.748143648892369,0.753566610359733,0.701819158938645,0.815727469161041,0.722669163476045,0.768691071480162,0.83495687580736,0.790490888037394,0.843383252506972
B-high-2-1,0.666688327106406,0.669864715032798,0.672630223960901,0.678183401515807,0.68416759430957,0.682438992262779,0.677945378520684,0.682893166338977,0.682201588293148,0.684794687779431,0.673170373653931,0.678269137770331,0.679565729368854,0.658694130044256,0.659752788172033,0.662863639413685,0.651563803984954,0.657851127358853,0.666407796365426,0.665413430360721,0.698039036570998,0.664829805650891,0.677448073684903,0.670469173555773,0.54219038539743,0.536961699723128,0.548499458469618,0.467604249743353,0.467345120671757,0.480762670013038,0.499171462741269,0.495693218048779,0.497313455374753,0.529593637382024,0.555024309200895,0.513561665487922,0.293433250897323,0.274894978081012,0.278546990028354,0,0.236435116281245,0.283148899598374,0.393169592743873,0.352398048116134,0.348767767129779,0.726578224859524,0.625265830665028,0.648968721671995,0.699442710877442,0.567470007410447,0.582572965731898,0.551546300325507,0.544653626332007,0.587823646865874,0.563495230654512,0.578316675285007,0.581233559133388,0.567643124929416,0.561333674952543,0.562004114416919,0.579072897194395,0.590199926509108,0.576954950824778,0.531278416721949,0.563753862458032,0.582939733783527,0.565719873027633,0.534000951135097,0.555133137940305,0.454251232516726,0.537371734928111,0.516067901961038,0.849757107221963,0.784290602706893,0.707954629744126,0.712773384265943,0.789108533897094,0.7320247748417,0.759486590163179,0.679910233132792,0.727702746523013,0.662170626980611,0.745074043050539,0.738204259941539,0.786322014676809,0.680795105357481,0.665822081348979,0.690562189217934,0.703806521469001,0.630819810929514,0.797988469002536,0.677662724753812,0.730858075396663,0.817023629759617,0.75447303603219,0.828129251581177
B-high-2-2,0.632075041353779,0.638384449868025,0.6422302941583,0.643915729005995,0.651283020774518,0.64903576794092,0.641819425253405,0.647502241860857,0.642964857133348,0.645752022470629,0.639031914647534,0.64246742034704,0.64629209143478,0.628834093287406,0.628315736726001,0.628877166805025,0.618808724316732,0.626176377768239,0.635121694590591,0.631902013746023,0.674898904342169,0.632550019377546,0.640436001426589,0.636223327100204,0.532187624682619,0.530956075201611,0.541153858063509,0.47950983171605,0.46963604114231,0.486575142309677,0.510147847011684,0.504400433817263,0.498005207015333,0.533569567275067,0.545107294138243,0.529550826485799,0.252316149739275,0.262622222048722,0.361948660077738,0.236435116281245,0,0.353198058851757,0.41911941151326,0.384484218836965,0.402525442944365,0.748681726837272,0.671223168407924,0.664352465209793,0.698103773017055,0.571597737440166,0.576761429756648,0.559000716609305,0.547549287703866,0.571143688370532,0.558958152753396,0.571100529451526,0.577733889374474,0.555889746925797,0.543184489325804,0.55033684755155,0.581471447319373,0.60368265690919,0.570214171578196,0.542622301255254,0.581860401619393,0.587261604171084,0.559216993861762,0.530025762590764,0.549796275559612,0.487136601017329,0.526634100501853,0.506842413493807,0.849973283156306,0.793711031837863,0.726104654726739,0.720292820334511,0.791420533046089,0.738204309798266,0.75810435383906,0.689546913680745,0.736086001035394,0.664180256668592,0.74853143630387,0.733689007211378,0.792177485980513,0.692311730770362,0.67705782844027,0.690281734655188,0.710742852043138,0.632592044357604,0.802698907164766,0.690864662030589,0.743692371869076,0.821863634812457,0.758384046401358,0.83009564305068
B-high-2-3,0.601631608381422,0.604180977656794,0.60990662808896,0.616777892236598,0.624382851514433,0.627710323366266,0.616885870158001,0.622978829721842,0.62019131237579,0.627451555738034,0.614119862432478,0.615221927854952,0.621077287860976,0.594479546437818,0.592599772950227,0.591346227352509,0.584670369001101,0.587954547198333,0.601329168201621,0.602387294954552,0.66037943274146,0.602517257809425,0.612347680478543,0.603619304845142,0.473891932741366,0.459134800465342,0.467928169429969,0.397706828975175,0.399197960380281,0.424563750762536,0.456152514303668,0.449670915970884,0.441935590031181,0.490442969973178,0.504616477287824,0.473416397969298,0.409352580104037,0.331914906942827,0.335415358656964,0.283148899598374,0.353198058851757,0,0.341962647396543,0.29498954553558,0.291661667376129,0.723834300678594,0.618459886359516,0.63691226675772,0.680191840275931,0.516370576644245,0.526741983314136,0.515679104715845,0.487288111571546,0.551027773481732,0.535579610928062,0.547311430902302,0.547786837186109,0.536141209281006,0.528988852318669,0.536465195443725,0.552172775323716,0.563191719205414,0.543896593007497,0.504615762483224,0.533871308782727,0.553014945274018,0.530911710734096,0.499733202305065,0.509888846056998,0.423375336085521,0.503449582931086,0.481022386627322,0.841914690377949,0.778089929288683,0.683021071703335,0.691858435627989,0.769598106354241,0.720422466262397,0.74682559525146,0.658325708718669,0.706247602056748,0.645318240276421,0.733298624706131,0.73399139264497,0.776253620799875,0.663639933572858,0.620405406753263,0.68766738963996,0.697173856614312,0.615198799176736,0.780077105466801,0.657439090721251,0.719839019858214,0.806069697021331,0.741487874781088,0.824348418350807
B-high-3-1,0.618570631141211,0.619737488432024,0.624404482265912,0.624296430522873,0.626089709899438,0.628141882983416,0.623302698403506,0.620191207232171,0.629740870645794,0.630562527258908,0.623021468494085,0.624101476326768,0.631232342835925,0.61569685783566,0.616150846262743,0.612412162951094,0.603726893840393,0.606081866325268,0.612347989511329,0.606362654543644,0.649057190611781,0.616388227924775,0.614529591465784,0.614140997132939,0.491112682413626,0.473482229120678,0.500317045214736,0.435929155336439,0.438932783823665,0.38724912099009,0.413371527061983,0.395503083643023,0.409201499305702,0.444290877729901,0.451658399929502,0.416547923588094,0.452328371217741,0.391657493471727,0.436836900761346,0.393169592743873,0.41911941151326,0.341962647396543,0,0.213705224468655,0.217940174343705,0.699397616923887,0.607181490787906,0.575182485405894,0.69105984983685,0.541110169430213,0.551481101435925,0.533677289534906,0.50204559722931,0.549623106616027,0.522183473037616,0.53192704350411,0.548542765978572,0.5144262964935,0.502758144865798,0.507533811431294,0.538819573381064,0.540699191390038,0.527972970032652,0.493682677133662,0.542578567946323,0.570969995209673,0.514620081673537,0.493315892044963,0.497897104329347,0.443339224434948,0.482599420574526,0.457362869946249,0.843664147377505,0.783534059960865,0.696006442096335,0.696979202485415,0.777873184662355,0.727746577678554,0.745031915542247,0.656207855162132,0.729042200325987,0.645058305927138,0.734595163837645,0.723101636169884,0.781892760742398,0.66770164662956,0.645144635149667,0.676518136968238,0.694213497168255,0.613794022900732,0.788503234706274,0.666016497868285,0.725694044643649,0.809504413291917,0.740882485409034,0.823700027404177
B-high-3-2,0.592837678585405,0.593054154238994,0.600227060938648,0.597245626467142,0.601415381818672,0.602041851470913,0.594415178510686,0.59614373400141,0.599730312259019,0.600637934341086,0.595063177223572,0.595927144777131,0.607876106379017,0.58855936734418,0.590461048170081,0.588991502265877,0.578533999015014,0.581710142977881,0.586830912388868,0.580478701594289,0.635596725519397,0.590914627549456,0.590244579077686,0.59251328305644,0.477133347677473,0.462916693718484,0.485603221866776,0.413695904399603,0.41181644915555,0.362423357784499,0.399068398791854,0.386061086495809,0.387443882045318,0.413588283011634,0.41497069457119,0.395071253990342,0.4529334403943,0.364865662550212,0.370958204497437,0.352398048116134,0.384484218836965,0.29498954553558,0.213705224468655,0,0.175331917720005,0.659620089280028,0.539228753580313,0.549492452173122,0.686154991980225,0.540742558440319,0.54785131111126,0.531214347029568,0.500489863264603,0.539813647578241,0.525835064383813,0.53840942725683,0.548175613819604,0.517969818900766,0.499150056006149,0.506972695045286,0.556537135715318,0.552950505180963,0.527864626613023,0.498501214641369,0.545560769374281,0.563882550953473,0.514101495074994,0.491500656824891,0.491803867110924,0.403129525210759,0.475641995022119,0.45356004524363,0.843642561786046,0.781611631006205,0.697021978946693,0.696525369077346,0.777765563772932,0.727638542262605,0.746220428910695,0.660745468606358,0.696719065393135,0.645123571560761,0.734940984877984,0.727552771882229,0.778241272775715,0.673297706389043,0.650287109767696,0.684685267201177,0.699247878371088,0.624035530956105,0.79040467006961,0.672434031127095,0.731571286233906,0.809051028094548,0.746867750671119,0.823851435523662
